30-Apr-20,FALSE,FALSE,1,0:33,mobile,Direct,2,8:56 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
30-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,9:01 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,1:06,desktop,Direct,11,10:24 AM,PAGEVIEW,Home | E-Shopping,/index.html,Home | E-Shopping
,,,,,,,,10:24 AM,PAGEVIEW,Home | E-Shopper,/contact-us.html,Home | E-Shopper
,,,,,,,,10:23 AM,PAGEVIEW,Contact | E-Shopping,/contact-us.html,Contact | E-Shopping
,,,,,,,,10:23 AM,PAGEVIEW,Blog Single | E-Shopping,/blog-single.html,Blog Single | E-Shopping
,,,,,,,,10:23 AM,PAGEVIEW,Home | E-Shopper,/404.html,Home | E-Shopper
,,,,,,,,10:23 AM,PAGEVIEW,Blog Single | E-Shopping,/blog-single.html,Blog Single | E-Shopping
,,,,,,,,10:23 AM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,10:23 AM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,10:23 AM,PAGEVIEW,Product Details | E-Shopper,/product-details.html,Product Details | E-Shopper
,,,,,,,,10:23 AM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,10:23 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
30-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,10:52 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,desktop,Direct,1,6:40 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,28:32:00,mobile,Direct,5,10:25 AM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,9:57 AM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,9:57 AM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,9:57 AM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,9:56 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
28-Apr-20,FALSE,FALSE,1,0:00,desktop,Direct,1,10:27 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,10:59 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,12:52 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,12:19 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,3:55,mobile,Direct,2,11:46 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,11:42 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,12:16 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
30-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,9:21 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
30-Apr-20,FALSE,FALSE,1,2:57,mobile,Direct,2,8:53 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,8:50 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
28-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,10:47 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
28-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,10:53 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,12:22 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
28-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,10:52 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
30-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,9:08 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
28-Apr-20,FALSE,FALSE,1,0:37,mobile,Direct,4,10:49 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,10:49 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,10:48 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,10:48 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:34,mobile,Direct,6,6:23 PM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,6:23 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,6:23 PM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,6:23 PM,PAGEVIEW,Product Details | E-Shopper,/product-details.html,Product Details | E-Shopper
,,,,,,,,6:23 PM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,6:23 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,12:03 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
28-Apr-20,FALSE,FALSE,1,0:00,desktop,Direct,1,10:59 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,12:13 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
30-Apr-20,FALSE,FALSE,1,0:29,mobile,Direct,2,1:15 PM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,1:15 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,1:43,mobile,Direct,2,12:10 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,12:08 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
28-Apr-20,FALSE,FALSE,1,4:31,mobile,Direct,13,10:49 PM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,10:49 PM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,10:48 PM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,10:48 PM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,10:48 PM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,10:47 PM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,10:47 PM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,10:47 PM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,10:47 PM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,10:46 PM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,10:45 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,10:45 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,10:44 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,12:18 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
28-Apr-20,FALSE,FALSE,1,1:04,mobile,Direct,12,11:37 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,11:36 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,11:36 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,11:36 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,11:36 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,11:36 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,11:36 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,11:36 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,11:36 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,11:36 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,11:36 PM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,11:35 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:35,desktop,Direct,14,7:02 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,7:02 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,7:02 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,7:02 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,7:02 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,7:02 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,7:02 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,7:02 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,7:02 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,7:02 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,7:02 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,7:02 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,7:02 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,7:02 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,7:53 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,1:59 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,8:26 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,10:17 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:57,mobile,Direct,2,12:49 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,12:48 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,7:47 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,3:44,mobile,Direct,9,8:33 AM,PAGEVIEW,Home | E-Shopping,/index.html,Home | E-Shopping
,,,,,,,,8:33 AM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,8:33 AM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,8:32 AM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,8:32 AM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,8:32 AM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,8:31 AM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,8:31 AM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,8:30 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:46,mobile,Direct,3,7:40 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,7:39 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,7:39 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
30-Apr-20,FALSE,FALSE,1,0:00,mobile,Social,1,1:05 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,1:36,mobile,Social,4,8:45 PM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,8:45 PM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,8:45 PM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,8:44 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,desktop,Direct,1,6:41 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
28-Apr-20,FALSE,FALSE,1,10:49,desktop,Direct,7,10:23 PM,PAGEVIEW,Blog Single | E-Shopping,/blog-single.html,Blog Single | E-Shopping
,,,,,,,,10:23 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,10:21 PM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,10:18 PM,PAGEVIEW,Home | E-Shopper,/404.html,Home | E-Shopper
,,,,,,,,10:13 PM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,10:12 PM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,10:12 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
28-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,10:48 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,6:28,mobile,Direct,11,11:33 AM,PAGEVIEW,Product Details | E-Shopper,/product-details.html,Product Details | E-Shopper
,,,,,,,,11:32 AM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,11:32 AM,PAGEVIEW,Product Details | E-Shopper,/product-details.html,Product Details | E-Shopper
,,,,,,,,11:32 AM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,11:31 AM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,11:31 AM,PAGEVIEW,Home | E-Shopping,/index.html,Home | E-Shopping
,,,,,,,,11:31 AM,PAGEVIEW,Home | E-Shopper,/404.html,Home | E-Shopper
,,,,,,,,11:31 AM,PAGEVIEW,Blog Single | E-Shopping,/blog-single.html,Blog Single | E-Shopping
,,,,,,,,11:31 AM,PAGEVIEW,Home | E-Shopping,/index.html,Home | E-Shopping
,,,,,,,,11:31 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,11:26 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
30-Apr-20,FALSE,FALSE,1,0:20,mobile,Direct,3,10:20 AM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,10:20 AM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,10:20 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,12:08 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,2:11,desktop,Direct,21,10:18 AM,PAGEVIEW,Home | E-Shopping,/index.html,Home | E-Shopping
,,,,,,,,10:18 AM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,10:18 AM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,10:18 AM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,10:18 AM,PAGEVIEW,Contact | E-Shopping,/contact-us.html,Contact | E-Shopping
,,,,,,,,10:18 AM,PAGEVIEW,Contact | E-Shopping,/contact-us.html,Contact | E-Shopping
,,,,,,,,10:18 AM,PAGEVIEW,Contact | E-Shopping,/contact-us.html,Contact | E-Shopping
,,,,,,,,10:17 AM,PAGEVIEW,Contact | E-Shopping,/contact-us.html,Contact | E-Shopping
,,,,,,,,10:17 AM,PAGEVIEW,Contact | E-Shopping,/contact-us.html,Contact | E-Shopping
,,,,,,,,10:17 AM,PAGEVIEW,Contact | E-Shopping,/contact-us.html,Contact | E-Shopping
,,,,,,,,10:17 AM,PAGEVIEW,Contact | E-Shopping,/contact-us.html,Contact | E-Shopping
,,,,,,,,10:17 AM,PAGEVIEW,Home | E-Shopper,/404.html,Home | E-Shopper
,,,,,,,,10:17 AM,PAGEVIEW,Home | E-Shopping,/index.html,Home | E-Shopping
,,,,,,,,10:17 AM,PAGEVIEW,Home | E-Shopper,/404.html,Home | E-Shopper
,,,,,,,,10:16 AM,PAGEVIEW,Blog Single | E-Shopping,/blog-single.html,Blog Single | E-Shopping
,,,,,,,,10:16 AM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,10:16 AM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,10:16 AM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,10:16 AM,PAGEVIEW,Product Details | E-Shopper,/product-details.html,Product Details | E-Shopper
,,,,,,,,10:16 AM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,10:16 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,12:07 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,2:01,mobile,Direct,16,8:47 AM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,8:47 AM,PAGEVIEW,Product Details | E-Shopper,/product-details.html,Product Details | E-Shopper
,,,,,,,,8:47 AM,PAGEVIEW,Home | E-Shopping,/index.html,Home | E-Shopping
,,,,,,,,8:47 AM,PAGEVIEW,Home | E-Shopper,/404.html,Home | E-Shopper
,,,,,,,,8:47 AM,PAGEVIEW,Home | E-Shopper,/404.html,Home | E-Shopper
,,,,,,,,8:47 AM,PAGEVIEW,Contact | E-Shopping,/contact-us.html,Contact | E-Shopping
,,,,,,,,8:46 AM,PAGEVIEW,Home | E-Shopping,/index.html,Home | E-Shopping
,,,,,,,,8:45 AM,PAGEVIEW,Home | E-Shopping,/index.html,Home | E-Shopping
,,,,,,,,8:45 AM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,8:45 AM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,8:45 AM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,8:45 AM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,8:45 AM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,8:45 AM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,8:45 AM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,8:45 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,12:51 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,12:07 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,10:02 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,12:16 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,desktop,Social,1,7:47 PM,PAGEVIEW,Home | E-Shopping,/?fbclid=IwAR1u2_W9PZyXX4Xf_sc4ylpH9tUBRIOk68-9Vhcr1fscIk7tB16TT2EbT7Y,Home | E-Shopping
,,,,,,,,,,,,
28-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,11:36 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:37,mobile,Direct,10,6:28 PM,PAGEVIEW,Contact | E-Shopping,/contact-us.html,Contact | E-Shopping
,,,,,,,,6:28 PM,PAGEVIEW,Home | E-Shopping,/index.html,Home | E-Shopping
,,,,,,,,6:28 PM,PAGEVIEW,Home | E-Shopper,/404.html,Home | E-Shopper
,,,,,,,,6:28 PM,PAGEVIEW,Blog Single | E-Shopping,/blog-single.html,Blog Single | E-Shopping
,,,,,,,,6:28 PM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,6:28 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,6:28 PM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,6:28 PM,PAGEVIEW,Product Details | E-Shopper,/product-details.html,Product Details | E-Shopper
,,,,,,,,6:28 PM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,6:28 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:37,mobile,Direct,10,6:28 PM,PAGEVIEW,Contact | E-Shopping,/contact-us.html,Contact | E-Shopping
,,,,,,,,6:28 PM,PAGEVIEW,Home | E-Shopping,/index.html,Home | E-Shopping
,,,,,,,,6:28 PM,PAGEVIEW,Home | E-Shopper,/404.html,Home | E-Shopper
,,,,,,,,6:28 PM,PAGEVIEW,Blog Single | E-Shopping,/blog-single.html,Blog Single | E-Shopping
,,,,,,,,6:28 PM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,6:28 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,6:28 PM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,6:28 PM,PAGEVIEW,Product Details | E-Shopper,/product-details.html,Product Details | E-Shopper
,,,,,,,,6:28 PM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,6:28 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
30-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,12:10 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
29-Apr-20,FALSE,FALSE,4,0:00,mobile,Direct,1,11:38 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,0:00,mobile,Direct,1,9:45 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,19:46,mobile,Direct,3,9:15 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,9:03 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,8:55 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,0:00,mobile,Direct,1,12:09 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
